5.743369896999569164e+02,5.222628816022955789e+01
5.732027879290740202e+02,5.540929056007837517e+01
5.702776315372391309e+02,5.462262689379701897e+01
6.102399572590649086e+02,6.568673586481156690e+01
5.623240734730621853e+02,4.927564693939808649e+01
5.460034549963627342e+02,4.319501591192943124e+01
6.085862799425849516e+02,7.042732670370730830e+01
3.613951231148259353e+02,4.580101901587391922e+01
3.353286386309207501e+02,6.247963223355930040e+01
3.338734501672709598e+02,2.538202944491314383e+01
3.510390364559639238e+02,1.852416896003404645e+01
3.500963002984165655e+02,3.049460618458590488e+01
3.260241623131068422e+02,3.605571333244381549e+01
3.500194013509797060e+02,1.833023207033801327e+01
3.409441249228914330e+02,4.420048030522997351e+01
3.311135255185213282e+02,3.742804331094652071e+01
3.563221081817447953e+02,6.732922501021295147e+01
3.537142735055487037e+02,1.363554114288172059e+01
3.098574908238700232e+02,3.259667110891876973e+01
3.126427640345781924e+02,3.037553537623244893e+01
3.146007515181438521e+02,4.398498298668209827e+01
3.394086733782434067e+02,3.715091463751576839e+01
3.152633865016060213e+02,3.881184702127478658e+01
3.175444869333563815e+02,4.374390668259349013e+01
2.380000000000000000e+02,3.890000000000000000e+02
3.385767478431668565e+02,1.568945810843865729e+01
2.380000000000000000e+02,3.890000000000000000e+02
3.164917470749105632e+02,2.939585053873275911e+01
3.401487100009205164e+02,3.955310816129895102e+01
3.268147029716250813e+02,2.801530042623977579e+01
3.308098686531034218e+02,1.461094972638295530e+01
3.379928849196658120e+02,8.170412113573718216e+00
3.372095016761837201e+02,1.244607756792214559e+01
3.487459193810601050e+02,1.824124120099855872e+01
3.508108533145297656e+02,2.546028779435516753e+01
3.390008059486781917e+02,4.686672965929358270e+01
3.111779661409406117e+02,3.178358754914421525e+01
3.205374878040824456e+02,3.337052631640335676e+01
3.507063565338493163e+02,6.085530441946178826e+01
3.498622142836181297e+02,5.739342830351540670e+01
3.374530112782545075e+02,3.407527812739931505e+01
3.269030408897721713e+02,1.624184616519994506e+01
3.321491969183693413e+02,2.376137372294061834e+01
3.060886831818049814e+02,3.689128013121575123e+01
3.176707957764327830e+02,3.215705486209168384e+01
3.222027480985369152e+02,1.970512669491091629e+01
3.562709259684540370e+02,1.956775173303185511e+01
3.366673525061988812e+02,1.813105974297627654e+01
3.662403418051735571e+02,6.271354867769889552e+01
3.206860759873881079e+02,2.457613637386140226e+01
3.533700487819440355e+02,2.773924662491759818e+01
3.410297288480546740e+02,7.204827092394202737e+01
